Namespace,Incident ID,Published,Risk Domain,Risk Subdomain,Entity,Timing,Intent
MIT,1186,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Unintentional
MIT,1134,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1019,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,939,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1159,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1008,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,982,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1188,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1035,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,946,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,956,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Pre-deployment,Unintentional
MIT,1024,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1204,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Unintentional
MIT,1198,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,1006,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1107,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1029,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,1142,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,887,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,906,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Post-deployment,Intentional
MIT,1199,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Unintentional
MIT,1194,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1156,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1136,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,991,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,978,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1088,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1103,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1009,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Unintentional
MIT,952,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Other
MIT,1098,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Other
MIT,1177,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Intentional
MIT,1105,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1075,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Intentional
MIT,904,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1085,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1042,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1248,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1193,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1151,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Unintentional
MIT,1238,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",AI,Post-deployment,Unintentional
MIT,1043,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,885,True,1. Discrimination and Toxicity,1.1. Unfair discrimination and misrepresentation,AI,Post-deployment,Unintentional
MIT,1145,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,Human,Post-deployment,Unintentional
MIT,1079,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1126,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,990,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1010,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Post-deployment,Unintentional
MIT,1137,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,913,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,964,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,950,True,2. Privacy & Security,2.2. AI system security vulnerabilities and attacks,AI,Post-deployment,Unintentional
MIT,1155,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1212,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,954,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,987,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1003,True,2. Privacy & Security,2.2. AI system security vulnerabilities and attacks,Human,Post-deployment,Intentional
MIT,985,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,903,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,947,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,963,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,916,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1016,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Unintentional
MIT,1092,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1180,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Unintentional
MIT,896,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,Human,Post-deployment,Unintentional
MIT,970,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1053,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,900,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,1027,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Unintentional
MIT,955,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1217,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1120,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1067,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1099,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,Human,Post-deployment,Unintentional
MIT,1069,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Intentional
MIT,1102,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1121,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1022,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1115,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,968,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1046,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1108,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1211,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1061,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,933,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1127,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,936,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1245,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1163,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1048,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,993,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,Human,Post-deployment,Unintentional
MIT,1243,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1062,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,881,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1084,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1002,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1144,True,6. Socioeconomic & Environmental Harms,6.6. Environmental harm,Human,Post-deployment,Intentional
MIT,921,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,926,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1041,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,1150,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1021,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1220,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",Human,Post-deployment,Intentional
MIT,1178,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1170,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Unintentional
MIT,989,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Unintentional
MIT,1162,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,924,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1091,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1164,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,935,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1225,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1160,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",Human,Post-deployment,Intentional
MIT,1210,True,2. Privacy & Security,2.2. AI system security vulnerabilities and attacks,AI,Post-deployment,Unintentional
MIT,1113,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,894,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1078,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,899,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,Human,Post-deployment,Intentional
MIT,882,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,918,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1013,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1153,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1207,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,980,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1175,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,907,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1209,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Unintentional
MIT,1125,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Intentional
MIT,1138,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1179,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Post-deployment,Unintentional
MIT,911,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1165,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Unintentional
MIT,1109,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1001,True,6. Socioeconomic & Environmental Harms,6.1. Power centralization and unfair distribution of benefits,AI,Post-deployment,Intentional
MIT,1083,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Intentional
MIT,1181,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1227,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1232,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1110,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,998,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1025,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,1233,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1071,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,Human,Post-deployment,Intentional
MIT,932,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1184,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Unintentional
MIT,983,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1214,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,914,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,958,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1055,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1239,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1235,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,912,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1135,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Pre-deployment,Intentional
MIT,973,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,928,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,953,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1201,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",Human,Post-deployment,Intentional
MIT,1038,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1012,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,959,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1216,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1172,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Unintentional
MIT,1072,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Intentional
MIT,1026,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,971,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Pre-deployment,Intentional
MIT,1052,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,1089,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,975,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,Human,Post-deployment,Intentional
MIT,908,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1018,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Unintentional
MIT,923,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1082,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Intentional
MIT,909,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1246,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,948,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1205,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1203,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,884,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1040,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,AI,Post-deployment,Unintentional
MIT,1195,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1100,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1148,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1104,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",AI,Post-deployment,Unintentional
MIT,1023,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,1196,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Unintentional
MIT,1132,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1244,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,Human,Post-deployment,Intentional
MIT,1095,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",Human,Post-deployment,Intentional
MIT,1000,True,1. Discrimination and Toxicity,1.1. Unfair discrimination and misrepresentation,AI,Post-deployment,Unintentional
MIT,1020,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Post-deployment,Unintentional
MIT,1147,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1189,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,886,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",AI,Post-deployment,Unintentional
MIT,929,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,883,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,892,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1131,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1044,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1106,True,5. Human-Computer Interaction,5.1. Overreliance and unsafe use,AI,Post-deployment,Unintentional
MIT,1014,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,897,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1090,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1033,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,891,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1191,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1222,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1076,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1197,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1123,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1039,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,979,True,1. Discrimination and Toxicity,1.2. Exposure to toxic content,Human,Post-deployment,Intentional
MIT,984,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1171,True,2. Privacy & Security,2.2. AI system security vulnerabilities and attacks,Other,Post-deployment,Other
MIT,1070,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Unintentional
MIT,940,True,"7. AI system safety, failures, and limitations",7.3. Lack of capability or robustness,AI,Post-deployment,Unintentional
MIT,1143,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1015,True,4. Malicious Actors & Misuse,"4.2. Cyberattacks, weapon development or use, and mass harm",Human,Post-deployment,Intentional
MIT,1122,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1058,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Other
MIT,1252,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1086,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Intentional
MIT,1066,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,901,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1036,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,1223,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,930,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1247,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Unintentional
MIT,1237,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1045,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1128,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Intentional
MIT,1049,True,3. Misinformation,3.1. False or misleading information,Human,Post-deployment,Intentional
MIT,1056,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,1228,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",Human,Post-deployment,Unintentional
MIT,969,True,4. Malicious Actors & Misuse,"4.1. Disinformation, surveillance, and influence at scale",AI,Post-deployment,Intentional
MIT,1050,True,3. Misinformation,3.1. False or misleading information,AI,Post-deployment,Other
MIT,1158,True,2. Privacy & Security,2.2. AI system security vulnerabilities and attacks,Human,Post-deployment,Intentional
MIT,1213,True,2. Privacy & Security,"2.1. Compromise of privacy by obtaining, leaking or correctly inferring sensitive information",AI,Post-deployment,Unintentional
MIT,1224,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
MIT,962,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",AI,Post-deployment,Intentional
MIT,902,True,4. Malicious Actors & Misuse,"4.3. Fraud, scams, and targeted manipulation",Human,Post-deployment,Intentional
